Flux_Variability	ID	lower_4	upper_4	range_4	lower_15	upper_15	range_15	lower_20	upper_20	range_20	four_fifteen	four_twenty	fifteen_twenty
Flux_Variability	EX_cpd_pmcoa[e]	-2.5e-07	-2.5e-07	0.0	-5.7e-07	-5.7e-07	0.0	-2.1e-07	-2.1e-07	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_ppa[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_pro-L[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_ptrc[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_pyr[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_rib-d[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_ser-L[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_so3[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_so4[e]	-0.01722294	-0.01722294	0.0	-0.03958834	-0.03958834	0.0	-0.01445692	-0.01445692	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_succ[e]	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.05005668	0.05005668	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
Flux_Variability	EX_cpd_sucr[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_thr-L[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_thymd[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_tma[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_tmao[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_trehalose[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_trp-L[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_tsul[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_ttdcan[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_tttnt[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_tyr-L[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_ura[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_urea[e]	0.0050192	0.0050192	0.0	0.01153705	0.01153705	0.0	0.00421311	0.00421311	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	EX_cpd_uri[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_val-L[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	EX_cpd_xan[e]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FAO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FAO5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FAO6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FAO7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FBA	-4.82934515	-4.82934515	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FBP	4.82934515	4.82934515	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FCLT	2.797e-05	2.797e-05	0.0	6.43e-05	6.43e-05	0.0	2.348e-05	2.348e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	FDH10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FDH9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FE2abc	0.00085723	0.00085723	0.0	0.00197041	0.00197041	0.0	0.00071956	0.00071956	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	FE3abc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FFSD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FGLU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FMETTRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FMNAT	2.797e-05	2.797e-05	0.0	6.43e-05	6.43e-05	0.0	2.348e-05	2.348e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	FMNRDDMBZ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FMNRx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FNOR	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FORt	-0.0	0.0	0.0	-2.97684678	-2.97684678	0.0	-1.50714079	-1.45708412	0.05005667	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
Flux_Variability	FRD10	-0.0	0.0157638	0.0157638	0.0	0.26188004	0.26188004	0.0	0.51753698	0.51753698	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
Flux_Variability	FRD11	0.0	0.01596575	0.01596575	0.0	0.26234423	0.26234423	0.0	0.51770649	0.51770649	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
Flux_Variability	FRD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FRD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FRTT	5.594e-05	5.594e-05	0.0	0.00012859	0.00012859	0.0	4.696e-05	4.696e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	FRUK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FTHFD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FTHFL	0.11963561	0.11963561	0.0	0.27499221	0.27499221	0.0	0.10042198	0.10042198	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	FUM	0.22523277	0.22523277	0.0	0.38935525	0.38935525	0.0	-0.0	0.05005668	0.05005668	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	20CL < 15CL | 20CU < 15CU | 15CR < 20CR
Flux_Variability	FUMACA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	FUMt4_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	G1PACT	0.00878936	0.00878936	0.0	0.02020306	0.02020306	0.0	0.00737778	0.00737778	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	G1PCT	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	G1PTMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	G1SATi	0.00044756	0.00044756	0.0	0.00102874	0.00102874	0.0	0.00037568	0.00037568	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	G35DP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	G3PD2	-0.02122645	-0.02122645	0.0	-0.04879073	-0.04879073	0.0	-0.01781746	-0.01781746	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	G3PD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	G3PD8	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	G5SD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	G6PDA	4.99121064	4.99121064	0.0	4.97979694	4.97979694	0.0	4.99262222	4.99262222	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	G6PDHy	1.24269322	1.24269322	0.0	0.0424188	0.0424188	0.0	-0.0	0.0	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GAL1PURI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GALACN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GALKr	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GALU	0.00434403	0.00434403	0.0	0.00998511	0.00998511	0.0	0.00364637	0.00364637	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GAPD	-0.0	0.0	0.0	4.60773589	4.60773589	0.0	4.85675252	4.85675252	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	GARFT	0.01671175	0.01671175	0.0	0.03841333	0.03841333	0.0	0.01402783	0.01402783	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GBEZ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GCALDD	2.797e-05	2.797e-05	0.0	6.43e-05	6.43e-05	0.0	2.348e-05	2.348e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GF6PTA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GGLUGABDH	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GGLUGABH	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GGLUPTO	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GGLUPTS	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GGTT	5.594e-05	5.594e-05	0.0	0.00012859	0.00012859	0.0	4.696e-05	4.696e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GHMT	-0.06168676	-0.06168676	0.0	-0.14179206	-0.14179206	0.0	-0.05177979	-0.05177979	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	GK1	0.00803751	0.06388093	0.05584342	0.01847487	0.01847487	0.0	0.00674668	0.00674668	0.0	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GLCGSD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GLCP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GLCS1	0.01280202	0.01280202	0.0	0.0294265	0.0294265	0.0	0.010746	0.010746	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GLGC	0.0512081	0.0512081	0.0	0.11770599	0.11770599	0.0	0.04298401	0.04298401	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GLNS	0.13631339	0.13631339	0.0	0.31339174	0.31339174	0.0	0.11444477	0.11444477	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GLNTRS	0.02046899	0.02046899	0.0	0.04704964	0.04704964	0.0	0.01718165	0.01718165	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GLU5K	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GLUCYSL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GLUDx	-0.68525088	0.0	0.68525088	-1.57504078	0.0	1.57504078	-0.577754	0.0	0.577754	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 20CR < 04CR	15CL < 20CL | 15CU == 20CU | 20CR < 15CR
Flux_Variability	GLUN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	GLUPRT	0.01671175	0.01671175	0.0	0.03841333	0.03841333	0.0	0.01402783	0.01402783	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	GLUR	-0.00307211	-0.00307211	0.0	-0.00706149	-0.00706149	0.0	-0.00257872	-0.00257872	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	GLUSy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
