gene	4C Late Replicate A	4C Late Replicate B	15C Replicate A	15C Replicate B	20C Replicate A	20C Replicate B
sps_RS02300	15.43251186	11.32311817	14.52341227	11.39336179	27.11173113	14.64692081
sps_RS02305	67.21242902	39.85587095	56.68175206	25.0066143	71.7679987	14.87494531
sps_RS02310	42.4587974	21.91148216	13.60965303	10.88848881	20.89866289	13.15385683
sps_RS02315	41.8515339	47.05740586	24.26478945	36.88928595	32.52213289	32.20916992
sps_RS02320	21.30175279	13.83816378	20.58765174	20.69724996	25.73796735	21.07241459
sps_RS02325	14.7491229	8.176585143	5.765443327	5.824465301	8.111842342	3.521927116
sps_RS02330	7.397621825	6.107642226	8.270308427	3.849765913	10.34518528	3.162037642
sps_RS02335	26.97179881	20.52833192	17.58294325	18.14838126	50.32894884	9.340016998
sps_RS02340	33.18172719	19.42931801	45.2448303	49.24540102	65.21850281	40.03052484
sps_RS02345	19.75825556	17.0848165	20.93914898	13.34286036	26.6145365	2.326457209
sps_RS02350	33.54125466	28.37160244	28.32215225	30.24977264	63.11447226	14.42378445
sps_RS02355	26.47549357	15.83130183	17.13842259	12.99619928	33.36322254	13.18550716
sps_RS02360	571.8781794	422.2489438	185.1750541	216.9827429	195.7627369	79.01058155
sps_RS02365	16.33320441	22.39642173	12.93711315	10.46961647	16.92765273	16.42784016
sps_RS02370	274.43328	335.8889534	125.4694354	134.3424147	70.92476223	150.8802227
sps_RS02375	21.59410103	10.45872475	34.35913129	46.01497408	18.41397903	23.50534837
sps_RS02380	13.71576375	6.526361809	14.30546584	12.49099414	29.31335159	4.727486876
sps_RS02385	235.8612065	125.8877718	33.99269386	29.82092277	49.94728052	6.510001609
sps_RS02390	12.33480026	6.684403621	3.424011784	3.355084193	8.393263531	0.329616981
sps_RS02395	10.4484387	4.534815307	4.195920809	1.069466156	7.117487474	0
sps_RS02400	4.632175265	2.760779822	3.483928005	3.542580087	5.560537089	1.587156405
sps_RS02405	8.567844406	3.50415467	1.830664806	1.793319693	4.514824144	3.915351177
sps_RS02410	22.52006297	14.50257544	7.610695701	7.5414381	16.9787392	3.558904728
sps_RS02415	10.53967444	5.964303165	4.604913149	3.136715668	9.845618991	2.893714234
sps_RS02420	10.3221131	6.443041319	3.564294273	4.046078958	6.87809407	7.258954123
sps_RS02425	7.695186136	1.593018396	1.696418092	1.87593977	3.542997084	1.453145314
sps_RS02430	8.625430369	4.852560604	3.804631842	3.190400665	7.531732777	2.165703699
sps_RS02435	11.50292519	8.736187629	5.140695855	5.649284874	12.89399905	2.777952459
sps_RS02440	10.56653415	9.129647529	12.10871214	12.16695375	14.44508528	5.049427196
sps_RS02445	23.3309421	15.4355685	25.68693326	18.85160897	24.43316596	35.12191928
sps_RS02450	344.9564523	309.1488275	562.1100988	509.6839083	619.262791	175.1089464
sps_RS02455	331.111629	337.9310004	449.6028664	471.5975352	389.4304473	284.0273269
sps_RS02460	117.8024361	109.7318678	69.80902593	75.0789219	60.23471756	39.80099279
sps_RS02465	42.66349265	58.6438541	36.53444158	34.26959775	43.77659199	36.16201285
sps_RS02470	4598.487513	5079.17178	1812.724758	1526.173812	1319.55399	335.2138199
sps_RS02475	36.1201457	40.78840611	37.82622066	46.32327495	32.76745071	48.3070144
sps_RS02480	33.47004827	28.52918867	63.27230726	45.42985803	66.72644507	32.40392093
sps_RS02485	39.94551603	56.22762621	19.48445	13.27397697	34.18528241	22.61479706
sps_RS02490	53.67907423	44.58082168	64.82054472	66.84750507	101.3439241	44.69900897
sps_RS02495	55.20736805	55.68538945	72.92019217	70.95505496	89.16200342	78.39766566
sps_RS02500	51.36159269	50.86119446	101.8620419	84.35878948	133.1461019	109.4762258
sps_RS02505	9.086167583	5.36788119	8.260468279	6.532129962	16.68161127	9.359464978
sps_RS02510	70.61550819	66.51933451	112.6766219	106.2873057	128.0304251	23.15318515
sps_RS02515	162.0926175	166.833889	186.5270609	169.3799127	204.7768743	37.40819943
sps_RS02520	88.42297176	85.22619678	130.167262	131.3927154	188.9209638	114.0707511
sps_RS02525	212.5160941	246.9136112	568.0740788	665.3470248	853.3961133	39.62272816
sps_RS02530	333.1413747	360.3790977	809.2666574	914.8796237	1172.980666	101.9076535
sps_RS02535	992.1946114	1136.113926	4561.275532	3719.833206	4828.887472	565.1083253
sps_RS02540	198.4774748	210.7097513	771.3653715	698.351471	1007.920512	58.62121954
sps_RS02545	133.8708198	110.4931909	511.3938978	419.546253	693.6038369	86.04122612
sps_RS02550	68.96308807	91.4098256	252.2444803	212.605122	412.650384	21.48333919
sps_RS02555	35.43711453	28.52510372	19.06477691	17.26410281	40.42973842	13.21016444
sps_RS02560	159.0617881	99.62239551	158.3905308	125.2502412	172.5002173	73.60263306
sps_RS02565	8.556255796	5.440936886	4.890695808	4.540094244	5.851222839	7.109620017
sps_RS02570	381.3963325	390.6802959	172.0583821	125.5946406	143.8393926	162.3826524
sps_RS02575	13.9823349	9.316857853	11.63556886	9.563798326	17.62217539	10.75549963
sps_RS02580	50.45729773	34.08244739	17.82352959	14.95804636	32.7090417	5.060644285
sps_RS02585	44.97800217	27.60694713	96.14665792	98.34481963	191.3859277	120.0915341
sps_RS02590	45.13749535	29.41622649	32.89133717	31.40665999	40.44026974	50.38642108
sps_RS02595	24.46862317	17.72071279	10.79451473	14.59774312	22.08660886	8.130163745
sps_RS02600	92.7957051	80.17898412	17.29187597	15.48201173	26.8874112	35.75190906
sps_RS02605	28.90810305	17.25474902	8.83704635	7.941104325	7.92049628	6.954404437
sps_RS02610	48.35723545	52.45608218	40.79656037	34.94746804	18.85501917	23.07540636
sps_RS02615	84.12588059	76.93700305	95.8353314	101.6482441	142.7518674	120.5142152
sps_RS02620	132.0156908	75.23991617	32.45216534	27.33186271	38.24664625	22.63581036
sps_RS02625	752.9192213	563.8884607	301.9188604	310.1826193	371.190486	470.4321144
sps_RS02630	40.36925837	36.26748951	102.1274128	95.40092134	110.1848527	99.14249422
sps_RS02635	29.09539273	22.63464699	6.369065391	8.662274325	17.3812815	1.092946936
sps_RS02640	158.8479999	128.0421515	62.28948869	48.84526723	98.50094273	2.302919154
sps_RS02645	55.20844649	36.39503589	29.9001531	18.7148726	57.05594579	10.04603225
sps_RS02650	59.54775752	64.60509205	14.84428731	13.54830785	36.36107731	3.051787284
sps_RS02655	171.4303871	207.0888183	76.3810553	70.01886488	82.13477393	125.3272403
sps_RS02660	204.2669	190.5370193	112.0640722	78.78081438	162.3075691	41.44042062
sps_RS02665	35.43972966	21.39669562	14.53616207	11.25916693	38.12030577	3.942728429
sps_RS02675	15.30106086	8.43192195	6.903782925	5.160694274	13.32727918	1.881786947
sps_RS02680	8.704939736	5.43947182	3.876132616	2.130868385	5.91851158	3.759962648
sps_RS02685	9.625280228	5.50286496	6.811310292	5.876294292	15.06161227	1.041281112
sps_RS02690	1080.743059	507.1372801	1171.890946	967.275453	1153.688709	1444.049816
sps_RS02695	242.2117291	190.1826345	145.8495674	117.7205298	292.4358984	200.4381809
sps_RS02700	186.3347041	122.5073433	134.070313	106.1543756	227.2743159	316.144787
sps_RS02705	12.79968068	11.09939953	5.518847906	4.930599448	11.25905277	1.910146788
sps_RS02710	234.4777598	121.890977	342.8601069	265.08916	1007.095308	159.052027
sps_RS02715	42.357356	38.81920164	25.16758901	21.6487491	48.48288518	3.787331393
sps_RS02720	35.7307198	24.39334824	23.31423957	17.3975016	48.14054028	23.3608941
